t,x,y,z,vx,vy,vz,phi1,phi2,phi3,omega1,omega2,omega3,alpha1,alpha2,alpha3,tau1,tau2,tau3,valid
3.864661654135338242e+00,-3.746268720246583028e-02,-2.647981856677653935e-03,-8.889038623386484872e-01,6.121881185453925678e-03,-1.238739835316727267e-01,-6.568426819490529034e-02,4.789971542029025642e-01,8.695173134154430272e-01,3.407334318929304828e-01,2.041725067583003150e-01,6.088647358591051106e-02,-1.208455223603225048e-01,-4.755038689829012566e-01,7.265490478884686354e-01,-7.736311911032948962e-02,2.396951396358284470e+00,1.432015949897356588e+00,1.647462852774378206e+00,1.000000000000000000e+00
3.879699248120300759e+00,-3.732491660094490460e-02,-4.502791759364761955e-03,-8.898884684151677771e-01,1.218038656772933021e-02,-1.227643669952814959e-01,-6.526736319025609745e-02,4.820129933158527891e-01,8.705144662285171364e-01,3.389087158383530252e-01,1.968939224379804009e-01,7.169232909988335067e-02,-1.217595197937345747e-01,-4.915363570030329421e-01,7.096031862129874579e-01,-4.458651788328213406e-02,2.390716051698668743e+00,1.428015715155341425e+00,1.650347388403407889e+00,1.000000000000000000e+00
3.894736842105262831e+00,-3.709703765516413759e-02,-6.338628983815718793e-03,-8.908667613506489058e-01,1.810369182191638379e-02,-1.213526763258556962e-01,-6.484463197758312536e-02,4.849176437607938261e-01,8.716721187069325083e-01,3.370739330313599069e-01,1.893894584273821402e-01,8.222792279532351034e-02,-1.221864702665866192e-01,-5.055576612202654641e-01,6.906611679527815406e-01,-1.263464946811811151e-02,2.384864120694531575e+00,1.423516685372004487e+00,1.653153782728934651e+00,1.000000000000000000e+00
3.909774436090225347e+00,-3.678119807974803562e-02,-8.151045838320693238e-03,-8.918386540565432785e-01,2.387672673192326248e-02,-1.196516395986300940e-01,-6.441614439326055763e-02,4.877079354356816943e-01,8.729859852921730834e-01,3.352363105031672674e-01,1.816891807471454623e-01,9.246409354959091165e-02,-1.221395092514223346e-01,-5.175955065080287687e-01,6.698403687513101445e-01,1.839810033374336684e-02,2.379397248315054281e+00,1.418538070893198277e+00,1.655870890023771524e+00,1.000000000000000000e+00
3.924812030075187863e+00,-3.637976421713082914e-02,-9.935791357944475516e-03,-8.928040605033731314e-01,2.948548854013819179e-02,-1.176746792256912061e-01,-6.398197145732997804e-02,4.903811469062544504e-01,8.744513554540205291e-01,3.334028673230955420e-01,1.738226762767646205e-01,1.023734977953630609e-01,-1.216331439407597470e-01,-5.276855611199672280e-01,6.472647595835153700e-01,4.842382913937165467e-02,2.374315483284643591e+00,1.413100575937131786e+00,1.658488340492773716e+00,1.000000000000000000e+00
3.939849624060149935e+00,-3.589530479811269686e-02,-1.168882110595557793e-02,-8.937628957385314044e-01,3.491706577066609057e-02,-1.154358268686102862e-01,-6.354218537350038443e-02,4.929349973277359354e-01,8.760631217389880376e-01,3.315803947159645659e-01,1.658189383074473167e-01,1.119307028603731824e-01,-1.206831534878322204e-01,-5.358707662736998945e-01,6.230641134284083948e-01,7.736139928637777996e-02,2.369617361526085819e+00,1.407226283045081017e+00,1.660996571110446407e+00,1.000000000000000000e+00
3.954887218045112451e+00,-3.533057439368263164e-02,-1.340630569684205832e-02,-8.947150759040800594e-01,4.015965549389950706e-02,-1.129496385802683384e-01,-6.309685952914807772e-02,4.953676367217889620e-01,8.778158091313255085e-01,3.297754377099577638e-01,1.577062622534955716e-01,1.211122681240368593e-01,-1.193064853156055455e-01,-5.422006592262808011e-01,5.973731814954219566e-01,1.051366779648081756e-01,2.365299994198633904e+00,1.400938530699967544e+00,1.663386850847924370e+00,1.000000000000000000e+00
3.969924812030074968e+00,-3.468849665545874900e-02,-1.508463804805982092e-02,-8.956605182545511745e-01,4.520257420794965980e-02,-1.102311106632274662e-01,-6.264606849531668964e-02,4.976776347619313867e-01,8.797036055402109866e-01,3.279942783693230446e-01,1.495121515637996557e-01,1.298968135820401382e-01,-1.175211481355071391e-01,-5.467306970049928827e-01,5.703308455924260834e-01,1.316827334801895510e-01,2.361359159181034784e+00,1.394261784834975648e+00,1.665651300072962915e+00,1.000000000000000000e+00
3.984962406015037484e+00,-3.397214743919888674e-02,-1.672043937478187928e-02,-8.965991411747450401e-01,5.003626254667913748e-02,-1.072955967055144039e-01,-6.218988802671739785e-02,4.998639682204464307e-01,8.817203932212942519e-01,3.262429206563228767e-01,1.412632337721422826e-01,1.382650755102753648e-01,-1.153461023537953045e-01,-5.495215872898375764e-01,5.420792533753707731e-01,1.569399855215163619e-01,2.357789394912886305e+00,1.387221505011773326e+00,1.667782903983051179e+00,1.000000000000000000e+00
4.000000000000000000e+00,-3.318473790243734595e-02,-1.831056394865022627e-02,-8.975308641975308088e-01,5.465228405522019883e-02,-1.041587262260163516e-01,-6.172839506172841245e-02,5.019260072282247798e-01,8.838597809369677094e-01,3.245270769564436719e-01,1.329851865325262228e-01,1.461999490219010323e-01,-1.128011485709502215e-01,-5.506386322242704523e-01,5.127629433242710810e-01,1.808563079273907970e-01,2.354584095584449699e+00,1.379844006103861709e+00,1.669775520011454795e+00,1.000000000000000000e+00
4.015037593984962072e+00,-3.232959766347461711e-02,-1.985210264778495756e-02,-8.984556080216450358e-01,5.904331830164523398e-02,-1.008363253312574426e-01,-6.126166772239564212e-02,5.038635004959934882e-01,8.861151366572999066e-01,3.228521562901223163e-01,1.247026734044951735e-01,1.536865174147646063e-01,-1.099068148973324638e-01,-5.501510901845343415e-01,4.825279663513224460e-01,2.033870830929006002e-01,2.351735606751315100e+00,1.372156316375324536e+00,1.671623879226979748e+00,1.000000000000000000e+00
4.030075187969924144e+00,-3.141015810471241287e-02,-2.134238533112501474e-02,-8.993732945294921066e-01,6.320314861803214002e-02,-9.734433975336889699e-02,-6.078978531443198635e-02,5.056765596413579367e-01,8.884796206029408339e-01,3.212232542232937860e-01,1.164392890833676614e-01,1.607120683106622872e-01,-1.066842438162766554e-01,-5.481315597846601051e-01,4.515210109618529866e-01,2.244952078200986856e-01,2.349235320542674366e+00,1.364186032896707479e+00,1.673323581828085826e+00,1.000000000000000000e+00
4.045112781954887105e+00,-3.042993589875571045e-02,-2.277898207548042717e-02,-9.002838468049428888e-01,6.712664478532423540e-02,-9.369876060601382839e-02,-6.031282832721814730e-02,5.073656427609964936e-01,8.909462184319822953e-01,3.196451444780685769e-01,1.082175137117233205e-01,1.672660966918129155e-01,-1.031550793237956121e-01,-5.446553896458232735e-01,4.198885388451822909e-01,2.441510510683836954e-01,2.347073769728797110e+00,1.355961175285597564e+00,1.674871086908668261e+00,1.000000000000000000e+00
4.060150375939849177e+00,-2.939251683083871428e-02,-2.415970331848553421e-02,-9.011871891511344934e-01,7.080974099421027956e-02,-8.991555316114105412e-02,-5.983087843380197057e-02,5.089315373815459509e-01,8.935077743752231072e-01,3.181222722339827058e-01,1.000586758609367660e-01,1.733402950428483136e-01,-9.934135506234025026e-02,-5.398001167392223465e-01,3.877759376774896904e-01,2.623323646927527286e-01,2.345240720010057345e+00,1.347510038798920284e+00,1.676263696744647813e+00,1.000000000000000000e+00
4.075187969924812137e+00,-2.830153998601793106e-02,-2.548259895494557614e-02,-9.020832471082704807e-01,7.424940942879008909e-02,-8.601058891505948545e-02,-5.934401849089861875e-02,5.103753429162152244e-01,8.961570241281062721e-01,3.166587490995804721e-01,9.198292373460373317e-02,1.789285309076773522e-01,-9.526538414506614816e-02,-5.336449354263406164e-01,3.553266977588504516e-01,2.790241488515349810e-01,2.343725259985824483e+00,1.338861047834315254e+00,1.677499535915652373e+00,1.000000000000000000e+00
4.090225563909774209e+00,-2.716068236428013927e-02,-2.674595643783624424e-02,-9.029719474714195115e-01,7.744362983101127362e-02,-8.199958117777184086e-02,-5.885233253889047417e-02,5.116984527472210331e-01,8.988866273130362572e-01,3.152583497238725663e-01,8.400920411879106431e-02,1.840268122686784802e-01,-9.094965133748199315e-02,-5.262701986846494151e-01,3.226816188831257981e-01,2.942184743103631872e-01,2.342515888353601472e+00,1.330042610917641532e+00,1.678577525633471623e+00,1.000000000000000000e+00
4.105263157894736281e+00,-2.597364398125627180e-02,-2.794829793848557092e-02,-9.038532183083146654e-01,8.039135541198152990e-02,-7.789802438500881276e-02,-5.835590580182788839e-02,5.129025360468553174e-01,9.016891993326119348e-01,3.139245100074239403e-01,7.615524858619357462e-02,1.886332412500267841e-01,-8.641670822595767798e-02,-5.177569524274563406e-01,2.899780535484491328e-01,3.079142643549585001e-01,2.341600597975578069e+00,1.321082978261299612e+00,1.679497353697533280e+00,1.000000000000000000e+00
4.120300751879699241e+00,-2.474413350668903597e-02,-2.908837662320403264e-02,-9.047269889771545337e-01,8.309247548124847060e-02,-7.372113729830066797e-02,-5.785482468742767642e-02,5.139895194424921598e-01,9.045573424425317199e-01,3.126603268637011546e-01,6.843756645179978337e-02,1.927479567363010737e-01,-8.168907195838542856e-02,-5.081865033038082125e-01,2.573491922530251053e-01,3.201170394413288545e-01,2.340966956530922349e+00,1.312010102971523207e+00,1.680259440536382431e+00,1.000000000000000000e+00
4.135338345864661314e+00,-2.347585448721015156e-02,-3.016517210585577952e-02,-9.055931901444007615e-01,8.554777516720238340e-02,-6.948381022496856463e-02,-5.734917678707455307e-02,5.149615686232626999e-01,9.074836758824389449e-01,3.114685594728694440e-01,6.087144397555261516e-02,1.963730665809448883e-01,-7.678912809238380710e-02,-4.976400199128649948e-01,2.249233961935548087e-01,3.308386280593165751e-01,2.340602183544717274e+00,1.302851506962438899e+00,1.680864901823500901e+00,1.000000000000000000e+00
4.150375939849624274e+00,-2.217249219435801083e-02,-3.117788513761603555e-02,-9.064517538025786969e-01,8.775889260106892187e-02,-6.520055635722261933e-02,-5.683905087582071664e-02,5.158210699785721332e-01,9.104608649137588827e-01,3.103516319625918563e-01,5.347094931156313319e-02,1.995125701556561548e-01,-7.173903803178936778e-02,-4.861981669776580528e-01,1.928235821852374299e-01,3.400968475557918369e-01,2.340493223649616539e+00,1.293634152598349019e+00,1.681315508174951123e+00,1.000000000000000000e+00
4.165413533834586346e+00,-2.083770113320055836e-02,-3.212593159639889895e-02,-9.073026132880764871e-01,8.972827393357225845e-02,-6.088546729802946089e-02,-5.632453691238544641e-02,5.165706123511624170e-01,9.134816486253134471e-01,3.093116374435673777e-01,4.624894271306655147e-02,2.021722720602001921e-01,-6.656065147416442840e-02,-4.739407716948503824e-01,1.611666640599851708e-01,3.479151588556866348e-01,2.340626815993948284e+00,1.284384321034020893e+00,1.681613642445576096e+00,1.000000000000000000e+00
4.180451127819548418e+00,-1.947509324141561901e-02,-3.300893583923200647e-02,-9.081457032989449507e-01,9.145912654755448956e-02,-5.655217281108562699e-02,-5.580572603915560231e-02,5.172129689801554520e-01,9.165388663803630820e-01,3.083503433216732148e-01,3.921709151622960327e-02,2.043596878717458265e-01,-6.127542423161857349e-02,-4.609465212188853522e-01,1.300630541825754938e-01,3.543222991412267042e-01,2.340989559758010152e+00,1.275127498156184647e+00,1.681762255140973439e+00,1.000000000000000000e+00
4.195488721804511378e+00,-1.808822680327271115e-02,-3.382672348119885458e-02,-9.089809599126965622e-01,9.295537082176393018e-02,-5.221380480332808022e-02,-5.528271058218492406e-02,5.177510797024540423e-01,9.196254827922869524e-01,3.074691978035515305e-01,3.238588944332553704e-02,2.060839428626836944e-01,-5.590434172555602821e-02,-4.472926900346582135e-01,9.961622805471224973e-02,3.593518965977011148e-01,2.341567975781232214e+00,1.265888268948167195e+00,1.681764818454144494e+00,1.000000000000000000e+00
4.210526315789473450e+00,-1.668059609769549645e-02,-3.457931366448652177e-02,-9.098083206041058801e-01,9.422159079088081313e-02,-4.788296552110340304e-02,-5.475558405119525934e-02,5.181880334741255645e-01,9.227346111303909026e-01,3.066693375084628137e-01,2.576467978586384489e-02,2.073556646553462168e-01,-5.046784839409364926e-02,-4.330548958230314716e-01,6.992235426599181791e-02,3.630420713155741441e-01,2.342348564336202532e+00,1.256690221004954866e+00,1.681625279419600494e+00,1.000000000000000000e+00
4.225563909774435523e+00,-1.525562179448368763e-02,-3.526691088059790563e-02,-9.106277242630077540e-01,9.526298403482161281e-02,-4.357169991547821947e-02,-5.422444113957499562e-02,5.185270512669486465e-01,9.258595350721527950e-01,3.059515960960701442e-01,1.936168205015194668e-02,2.081868708105330257e-01,-4.498578318974953000e-02,-4.183068823259274982e-01,4.106999131217286408e-02,3.654350263616481520e-01,2.343317859111299306e+00,1.247555857819974134e+00,1.681348012655181856e+00,1.000000000000000000e+00
4.240601503759398483e+00,-1.381664210786269671e-02,-3.588989640793812524e-02,-9.114391112120979743e-01,9.608531111670962077e-02,-3.929147210833664611e-02,-5.368937772438053813e-02,5.187714693891898321e-01,9.289937287333351890e-01,3.053165138176172633e-01,1.318402167079826479e-02,2.085908523639830037e-01,-3.947732128547257191e-02,-4.031203276610499930e-01,1.313985204194283857e-02,3.665766328996973300e-01,2.344462477483598928e+00,1.238506522348860495e+00,1.680937773133384550e+00,1.000000000000000000e+00
4.255639097744360555e+00,-1.236690471184260197e-02,-3.644881942578733630e-02,-9.122424232247321463e-01,9.669484487374170600e-02,-3.505314586894215517e-02,-5.315049086633531067e-02,5.189247232739293558e-01,9.321308749226675516e-01,3.047643478966142183e-01,7.237762421248098918e-03,2.085820543305914598e-01,-3.396092204990892871e-02,-3.875646765176936070e-01,-1.379536426966123004e-02,3.665160130628096202e-01,2.345769167177834458e+00,1.229562331232213257e+00,1.680399649391035588e+00,1.000000000000000000e+00
4.270676691729322627e+00,-1.090955941741236432e-02,-3.694438786416216758e-02,-9.130376035427250070e-01,9.709831984882219547e-02,-3.086696899060595300e-02,-5.260787880983045645e-02,5.189903317728510324e-01,9.352648815831878792e-01,3.042950836446332019e-01,1.527941174025783692e-03,2.081759541904593669e-01,-2.845428329862139880e-02,-3.717069946798808866e-01,-3.967107297712486186e-02,3.653051240643542252e-01,2.347224849416245540e+00,1.220742119930978919e+00,1.679739017549849445e+00,1.000000000000000000e+00
4.285714285714285587e+00,-9.447651607393928175e-03,-3.737745904727051566e-02,-9.138245968941511865e-01,9.730288213340063108e-02,-2.674256143902058874e-02,-5.206164098292368619e-02,5.189718819883637480e-01,9.383898963973793528e-01,3.039084462181160795e-01,-3.941395313485242420e-03,2.073889393538358161e-01,-2.297430177729669135e-02,-3.556118443601508083e-01,-6.443083973941872433e-02,3.629983467858182156e-01,2.348816658669722557e+00,1.212063398897423205e+00,1.678961496481367943e+00,1.000000000000000000e+00
4.300751879699247660e+00,-7.984116420860829996e-03,-3.774903018620646977e-02,-9.146033495111433043e-01,9.731603987369033537e-02,-2.268890712776483118e-02,-5.151187799734117251e-02,5.188730146722182468e-01,9.415003195480968756e-01,3.036039129231076217e-01,-9.167151889437476914e-03,2.062381845742362330e-01,-1.753703978626588306e-02,-3.393411788880463797e-01,-8.802635300180861044e-02,3.596520818110915951e-01,2.350531979122342463e+00,1.203542320774141805e+00,1.678072904409709132e+00,1.000000000000000000e+00
4.315789473684210620e+00,-6.521773675357809413e-03,-3.806022877425632028e-02,-9.153738091476917305e-01,9.714561467352843260e-02,-1.871434916233193427e-02,-5.095869164847558613e-02,5.186974102144050747e-01,9.445908146415522566e-01,3.033807259764991215e-01,-1.414714505447919185e-02,2.047415302409994475e-01,-1.215769781305325523e-02,-3.229542553710950115e-01,-1.104173361231254313e-01,3.553243555901816619e-01,2.352358477960872385e+00,1.195193658486081389e+00,1.677079217204790584e+00,1.000000000000000000e+00
4.330827067669172692e+00,-5.063323511812468057e-03,-3.831230293570148104e-02,-9.161359250974449031e-01,9.679969410777471139e-02,-1.482658838195485829e-02,-5.040218491538713680e-02,5.184487752420663398e-01,9.476563178123011966e-01,3.032379056347052071e-01,-1.888006182541033043e-02,2.029173624351948424e-01,-6.850593001598686768e-03,-3.065075640282521330e-01,-1.315714025800459042e-01,3.500744391181110915e-01,2.354284135598711636e+00,1.187030793968324671e+00,1.675986528578043533e+00,1.000000000000000000e+00
4.345864661654134764e+00,-3.611342743952612646e-03,-3.850661177636145738e-02,-9.168896482115079793e-01,9.628658554048603879e-02,-1.103268501827644674e-02,-4.984246196080407282e-02,5.181308298443658700e-01,9.506920450430396130e-01,3.031742636034779892e-01,-2.336541765683243510e-02,2.007844955769380046e-01,-1.629143253110297692e-03,-2.900547729879958125e-01,-1.514638582062161065e-01,3.439624812182187075e-01,2.356297272939762877e+00,1.179065717157687043e+00,1.674801012353640761e+00,1.000000000000000000e+00
