t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,tx,ty,tz,nx,ny,nz,bx,by,bz,kappa,ftx,fty,ftz,fnx,fny,fnz,fx,fy,fz
2.254323332429407,0.1677510518715727,0.0724174121362131,1.5215910960674513e-57,-0.05576188229826329,0.08148621470262185,-5.216371172088276e-55,-0.1790362724954253,-0.12251542450940534,-3.6968969298896596e-52,0.5130434970121129,-0.22648932657746457,8.328313159695858e-50,-0.5647401799795553,0.8252687617477469,-5.282989513890652e-54,-0.8252740856950312,-0.5647323998853176,-1.7040912974880546e-51,-1.4093167903298267e-51,-9.580089117041852e-52,0.9999999999555629,22.251895773217733,-4.653866027478958e-07,6.80080927476509e-07,-4.353564044816743e-60,-0.17903696209731676,-0.12251441675675905,-3.6968969985503696e-52,-0.1790362724954253,-0.12251542450940534,9.81
2.256837758780189,0.16761027675992857,0.07262191591963572,-1.8170942120167554e-57,-0.05621043335091258,0.08117744185419973,-1.4848132367169726e-54,-0.17774611771522686,-0.12307738216962782,2.7291407750042862e-52,0.5131188283293966,-0.22048692882979992,3.407529291017116e-49,-0.5692829989730536,0.8221416344403477,-1.5037758685050263e-53,-0.8221470704136499,-0.5692751484214406,1.2623319560981799e-51,1.029255035285481e-51,7.309873709155944e-52,0.9999999999544096,22.175576886840304,-4.5702560883700885e-07,6.600228387430533e-07,-1.207245048767814e-59,-0.17774683593624818,-0.12307634491495373,2.729140796971709e-52,-0.17774611771522686,-0.12307738216962782,9.81
2.2593684363148885,0.16746745710929675,0.07282695571782721,-5.974565338418326e-57,-0.05665860889916274,0.08086526749567291,8.766323656197617e-55,-0.1764475341209355,-0.12362770593796846,1.3522219336097388e-51,0.513116607694883,-0.21450397875161542,-8.524800076773121e-50,-0.5738220039728293,0.8189800411222524,8.878279056985584e-54,-0.8189855801305745,-0.573814098413577,6.276346538250927e-51,5.145297027686799e-51,3.594234565683031e-51,0.9999999999534108,22.09854348658192,-4.900052080567255e-07,6.993536021030954e-07,7.58145025179251e-60,-0.1764482374786826,-0.12362670205909178,1.352221957684824e-51,-0.1764475341209355,-0.12362770593796846,9.81
2.261902939744232,0.16732328894299614,0.0730315119353071,2.642500320933477e-57,-0.05710416706811117,0.08055124307115058,5.36764480448535e-54,-0.1751470893956828,-0.1241638609955995,-1.6280114202429356e-52,0.5130048099636824,-0.20853976617891234,-1.1614302650556566e-48,-0.578334511753444,0.8157997257384348,5.436195634488966e-53,-0.8158053779966324,-0.5783265385850556,-7.58296681994731e-52,-5.8717926315601474e-52,-4.828979176902585e-52,0.9999999999522402,22.02119547961021,-4.410863942064253e-07,6.221972787506125e-07,4.1460986364923935e-59,-0.17514786180836708,-0.12416277140627616,-1.6280113621450613e-52,-0.1751470893956828,-0.1241638609955995,9.81
2.2644593938357853,0.16717673243425527,0.07323703173656967,2.14386469076469e-56,-0.05755024663448438,0.08023314291012973,-3.748726780358329e-56,-0.17383585246616384,-0.12468924063649744,-4.5854232686340685e-51,0.5128375003084145,-0.20258429051064653,-3.011597922654565e-49,-0.5828522931473513,0.8125781220122001,-3.796602322474678e-55,-0.812583883806134,-0.5828442603119115,-2.1434160946352626e-50,-1.7417151531481695e-50,-1.2492641353484985e-50,0.9999999999511375,21.94297918812347,-5.107240863052922e-07,7.120212510023253e-07,-3.326771250636954e-61,-0.17383657436477298,-0.12468823418723564,-4.585423348349472e-51,-0.17383585246616384,-0.12468924063649744,9.81
2.267015847927339,0.16702903981603887,0.0734417366282487,2.4508313626182143e-57,-0.05799297382070279,0.07991371843235484,-1.8077203348722779e-53,-0.1725249983437518,-0.1251996558723203,-1.702603508321134e-51,0.5125385243934772,-0.19666275230871477,3.714639988481291e-48,-0.5873361275165767,0.809343112229808,-1.83080706362712e-52,-0.8093489879387609,-0.5873280307651795,-7.98721171315205e-51,-6.571923216699967e-51,-4.5430018128519935e-51,0.9999999999499594,21.864573768674042,-4.024974650643125e-07,5.546373461090473e-07,-1.2546396647649695e-58,-0.17252584834575274,-0.12519848455369909,-1.7026035706032863e-51,-0.1725249983437518,-0.1251996558723203,9.81
2.269597644418892,0.16687873877013934,0.07364764029501616,-7.198901218852561e-56,-0.05843668993534834,0.07958982289997962,-8.513182600026831e-54,-0.17120231250936158,-0.12569959059762859,1.463309811341389e-50,0.5121407472275123,-0.1907187475358718,2.655562209875341e-48,-0.5918299797258539,0.806062823294621,-8.621906359088062e-53,-0.8060688176992826,-0.5918218153573596,6.889645864986786e-50,5.548384765158083e-50,4.084448822458627e-50,0.999999999948705,21.785227458583066,-5.292482988340144e-07,7.208275900109572e-07,-7.710202979861293e-59,-0.1712030564268067,-0.12569857737263437,1.4633098364364354e-50,-0.17120231250936158,-0.12569959059762859,9.81
2.272180554142481,0.16672723098816714,0.073852794319882,-4.147200556954777e-56,-0.05887718199614156,0.07926451642763332,5.752278701204934e-53,-0.16987994222532876,-0.12618465567134685,1.2004418472652302e-50,0.5117212929422692,-0.18486075605954255,-1.124939804968056e-47,-0.5962911723256944,0.8027682341787379,5.8257424930941764e-52,-0.8027743394180941,-0.5962829529441898,5.672709550371126e-50,4.588608938129037e-50,3.3358190622388254e-50,0.9999999999475839,21.70567611171512,-5.227627603003421e-07,7.037792230663638e-07,5.1073726525427514e-58,-0.16988071143341354,-0.12618362008830852,1.200441876194885e-50,-0.16987994222532876,-0.12618465567134685,9.81
2.2747846708247863,0.16657333192904217,0.07405878049423975,2.2832980909093036e-55,-0.05931783352746578,0.07893528958397589,5.317647044065584e-53,-0.16854801120926233,-0.1266583431326751,-4.415357369147162e-50,0.5111819675936076,-0.17898209045602442,-1.334924704708851e-47,-0.6007539892505407,0.7994339524936137,5.3855602694416666e-52,-0.7994401790767833,-0.6007457033368448,-2.094238952767931e-49,-1.6709703712854249e-49,-1.2624278385854407e-49,0.9999999999462866,21.62531286425275,-5.468347341506264e-07,7.276826466490856e-07,4.9021920301624684e-58,-0.1685487771453877,-0.1266573238659373,-4.415357443591406e-50,-0.16854801120926233,-0.1266583431326751,9.81
2.2773947237251373,0.16641793513637881,0.07426437434559964,2.351997267019101e-55,-0.05975601200018943,0.07860409558032622,-1.73206403970061e-52,-0.1672145561980205,-0.12711786396728542,-5.750316626942203e-50,0.5105587213912379,-0.17315352167636888,3.2166497076939967e-47,-0.6051917506725482,0.7960797352764962,-1.754184781374057e-51,-0.7960860751265534,-0.6051834110330516,-2.737635941269566e-49,-2.1899925307050403e-49,-1.6428298672245099e-49,0.9999999999451283,21.54462115460472,-5.534523483182847e-07,7.28020827196911e-07,-1.604215003850857e-57,-0.16721533440935488,-0.127116840272327,-5.750316752339718e-50,-0.1672145561980205,-0.12711786396728542,9.81
2.280022000162989,0.1662603624724958,0.0744704502965539,-6.84886279326199e-55,-0.06019356819322397,0.07826952364860951,-2.4697627658243463e-52,-0.16587405855540815,-0.1275651047689994,1.2560143001421976e-49,0.5098480751851824,-0.16733298805819175,5.638572026379112e-47,-0.6096232201903558,0.7926913203793398,-2.501304999190207e-51,-0.7926977847432582,-0.6096148145043154,6.002355334480146e-49,4.7427666496440404e-49,3.6790029770507995e-49,0.9999999999437782,21.46326134956904,-5.647481993628298e-07,7.343404598253168e-07,-2.317181248294357e-57,-0.16587484649693937,-0.1275640801884094,1.2560143208290292e-49,-0.16587405855540815,-0.1275651047689994,9.81
2.2826598924008468,0.16610100121096869,0.07467647302462407,-1.0629758841596729e-54,-0.06062935265230607,0.07793243911541303,4.913757728822553e-52,-0.16453012806580958,-0.12799883874573403,2.390940414401251e-49,0.5090544155508852,-0.1615514802751541,-8.605194326990356e-47,-0.6140367365923352,0.7892774455887076,4.976513236937559e-51,-0.7892840265556662,-0.6140282773814856,1.1469765872076088e-48,9.083384707515179e-49,7.003578781509163e-49,0.9999999999425664,21.381445204715988,-5.811397766621893e-07,7.469919812932092e-07,4.7098970122212434e-57,-0.1645309187660351,-0.12799782236411003,2.390940464358806e-49,-0.16453012806580958,-0.12799883874573403,9.81
2.2853112049109776,0.16593967557321676,0.07488264638056503,1.9311799803515545e-54,-0.06106378365476317,0.07759250584386201,1.0165429610896073e-51,-0.16318157674260014,-0.1284195063173268,-3.3301819759177544e-49,0.5081751494554361,-0.15579339615083398,-2.1864686091946575e-46,-0.6184365558803022,0.7858347322121298,1.0295256699370655e-50,-0.7858414402724542,-0.6184280319895881,-1.6037239724183682e-48,-1.253895123068142e-48,-9.998919694377005e-49,0.9999999999411727,21.299099192225714,-5.837707876585466e-07,7.417856467749106e-07,9.718167620255907e-57,-0.16318238591956472,-0.12841847808969417,-3.3301820286405274e-49,-0.16318157674260014,-0.1284195063173268,9.81
