t,sx,sy,sz,vx,vy,vz,ax,ay,az,jx,jy,jz,Fx,Fy,Fz
3.428571428571428381e+00,-3.244309721802655748e-03,3.617599008600789340e-02,-8.580293925150235257e-01,-1.365913250268486756e-01,-9.238901778840491116e-03,-7.496876301541023635e-02,5.011961283685330282e-02,-5.139356189203828640e-01,1.457725947521865822e-02,1.992902797617136290e+00,3.512302734089657319e-01,3.259549946992242042e-02,5.011961283685330976e-03,-5.139356189203828779e-02,-9.795422740524781791e-01
3.443609022556390897e+00,-5.291523611751217625e-03,3.597916759139364873e-02,-8.591550757101725777e-01,-1.356137217829607444e-01,-1.692296690438513385e-02,-7.474587628146404927e-02,7.980348423394341417e-02,-5.077428020597709590e-01,1.506629568920238131e-02,1.953752627848905910e+00,4.718154493748936695e-01,3.244369975342235174e-02,7.980348423394342111e-03,-5.077428020597710145e-02,-9.794933704310798683e-01
3.458646616541352969e+00,-7.320703785968401059e-03,3.566756325061504890e-02,-8.602773520191926426e-01,-1.341944609987164583e-01,-2.450041328877498523e-02,-7.451565297994273973e-02,1.088409964284518527e-01,-4.997649754290697244e-01,1.555300984374263784e-02,1.906994418591893892e+00,5.885511631384410247e-01,3.228666556393793713e-02,1.088409964284518631e-02,-4.997649754290697799e-02,-9.794446990156258082e-01
3.473684210526315486e+00,-9.325286120050129898e-03,3.524297992126190077e-02,-8.613961113832684369e-01,-1.323441092576808642e-01,-3.194485289010495777e-02,-7.427812862086691226e-02,1.371204186321077489e-01,-4.900637904380713006e-01,1.603732322495991444e-02,1.852989781724722729e+00,7.009421200224132953e-01,3.212439690147081417e-02,1.371204186321077489e-02,-4.900637904380713422e-02,-9.793962676775040954e-01
3.488721804511278002e+00,-1.129887780867034133e-02,3.470761002695985781e-02,-8.625112442864701912e-01,-1.300748711558456505e-01,-3.923087950845585703e-02,-7.403333989792493242e-02,1.645357081364397234e-01,-4.787080962600265277e-01,1.651915711897484346e-02,1.792133106620826810e+00,8.085266964683126556e-01,3.195689376602180859e-02,1.645357081364397234e-02,-4.787080962600265277e-02,-9.793480842881026049e-01
3.503759398496240518e+00,-1.323528133608995079e-02,3.406401999841775219e-02,-8.636226417735521910e-01,-1.274005001781339519e-01,-4.633417313190862918e-02,-7.378132468847214964e-02,1.909869796678810849e-01,-4.657734169222835785e-01,1.699843281190793753e-02,1.724848404499149890e+00,9.108790955477022999e-01,3.178415615758845708e-02,1.909869796678810919e-02,-4.657734169222835924e-02,-9.793001567188093226e-01
3.518796992481203034e+00,-1.512851705520482266e-02,3.331513320566397568e-02,-8.647301954677528713e-01,-1.243362028790790108e-01,-5.323159618675880889e-02,-7.352212205353149399e-02,2.163809262398430355e-01,-4.513413982247783673e-01,1.747507158987975789e-02,1.651586017951317098e+00,1.007611202917208848e+00,3.160618407617486747e-02,2.163809262398430633e-02,-4.513413982247783951e-02,-9.792524928410121232e-01
3.533834586466165106e+00,-1.697284428000024256e-02,3.246421150645334430e-02,-8.658337975885943560e-01,-1.208985371112003548e-01,-5.990128127238061179e-02,-7.325577223779326796e-02,2.406311896909635040e-01,-4.354992290483479800e-01,1.794899473901094208e-02,1.572819224509683700e+00,1.098374136054906636e+00,3.142297752177938830e-02,2.406311896909635317e-02,-4.354992290483480216e-02,-9.792051005260989927e-01
3.548872180451127623e+00,-1.876278080764581802e-02,3.151483554161682576e-02,-8.669333409696819981e-01,-1.171053050685670338e-01,-6.632271003048559321e-02,-7.298231666961500774e-02,2.636586795344064149e-01,-4.183390417013620466e-01,1.842012354542199581e-02,1.489040763291943792e+00,1.182859482437132570e+00,3.123453649439546231e-02,2.636586795344064357e-02,-4.183390417013620882e-02,-9.791579876454579168e-01
3.563909774436090139e+00,-2.049312079814879714e-02,3.047088391286465955e-02,-8.680287190765033634e-01,-1.129754419304297292e-01,-7.247678286882276721e-02,-7.270179796102159420e-02,2.853918391792934495e-01,-3.999572959974048714e-01,1.888837929523336234e-02,1.400759313649690085e+00,1.260800225101254446e+00,3.104086099402883145e-02,2.853918391792934633e-02,-3.999572959974048714e-02,-9.791111620704767704e-01
3.578947368421052211e+00,-2.215895095137683860e-02,2.933651138223097518e-02,-8.691198260242282148e-01,-1.085289009006593780e-01,-7.834587933000815296e-02,-7.241425990770555821e-02,3.057668590178441725e-01,-3.804541517595272371e-01,1.935368327456572085e-02,1.308495954370074488e+00,1.331971356763234748e+00,3.084195102068934199e-02,3.057668590178441725e-02,-3.804541517595272371e-02,-9.790646316725435394e-01
3.593984962406014727e+00,-2.375566493326180736e-02,2.811612623497009716e-02,-8.702065565955078297e-01,-1.037865354431522225e-01,-8.391390896652342613e-02,-7.211974748902645616e-02,3.247278362965437815e-01,-3.599328344091251575e-01,1.981595676953980603e-02,1.212780631343755688e+00,1.396190186292775914e+00,3.063780657436305024e-02,3.247278362965438231e-02,-3.599328344091251575e-02,-9.790184043230460986e-01
3.609022556390977243e+00,-2.527897601503354200e-02,2.681436694927246192e-02,-8.712888062582750948e-01,-9.876997951144297905e-02,-8.916635265248804010e-02,-7.181830686801134178e-02,3.422268821032588004e-01,-3.384989982211386583e-01,2.027512106627588767e-02,1.114148660731983709e+00,1.453316343870288740e+00,3.042842765504420385e-02,3.422268821032588282e-02,-3.384989982211386583e-02,-9.789724878933725449e-01
3.624060150375939759e+00,-2.672492790126713980e-02,2.543607831670997507e-02,-8.723664711835428243e-01,-9.350152656279643593e-02,-9.409029433083661298e-02,-7.150998539135461352e-02,3.582241762004353403e-01,-3.162600917141709655e-01,2.073109745089452005e-02,1.013137293558421748e+00,1.503251493533643846e+00,3.021381426275249887e-02,3.582241762004353264e-02,-3.162600917141709933e-02,-9.789268902549106421e-01
3.639097744360902276e+00,-2.808990373433623705e-02,2.398628715682287263e-02,-8.734394482632044099e-01,-8.800400813312581061e-02,-9.867444326074475969e-02,-7.119483158941793122e-02,3.726879708150283022e-01,-2.933247294960044660e-01,2.118380720951656276e-02,9.102823663343568850e-01,1.545938764052243064e+00,2.999396639747808901e-02,3.726879708150283160e-02,-2.933247294960044868e-02,-9.788816192790484871e-01
3.654135338345864348e+00,-2.937063327437433938e-02,2.247017776782523485e-02,-8.745076351278325832e-01,-8.230067272973301540e-02,-1.029091468937065185e-01,-7.087289517623067414e-02,3.855945448544547127e-01,-2.698020747051295132e-01,2.163317162826228213e-02,8.061150608228696557e-01,1.581361911119822494e+00,2.976888405921605460e-02,3.855945448544547544e-02,-2.698020747051295409e-02,-9.788366828371738437e-01
3.669172932330826864e+00,-3.056419826507385598e-02,2.089306725299374876e-02,-8.755709301644793996e-01,-7.641506577414396151e-02,-1.067863945674714793e-01,-7.054422704948919154e-02,3.969281103532111832e-01,-2.458012359789624734e-01,2.207911199325238508e-02,7.011587943745545282e-01,1.609544225723550381e+00,2.953856724796967426e-02,3.969281103532112248e-02,-2.458012359789624873e-02,-9.787920888006748088e-01
3.684210526315789380e+00,-3.166803600643160188e-02,1.926038085903915287e-02,-8.766292325344757774e-01,-7.037091129788015931e-02,-1.102998122643599199e-01,-7.020887929055712184e-02,4.066806732634445920e-01,-2.214306826434971898e-01,2.252154959060723508e-02,5.959262604536565977e-01,1.630547205210435946e+00,2.930301596374633097e-02,4.066806732634446059e-02,-2.214306826434972106e-02,-9.787478450409393682e-01
3.699248120300751452e+00,-3.267994116587721182e-02,1.757762745863672080e-02,-8.776824421912299279e-01,-6.419199606004889758e-02,-1.134446487341342763e-01,-6.986690516446592003e-02,4.148518509834422385e-01,-1.967976815593577289e-01,2.296040570644776457e-02,4.909166370373471699e-01,1.644469005024628006e+00,2.906223020653782296e-02,4.148518509834422940e-02,-1.967976815593577497e-02,-9.787039594293552858e-01
3.714285714285713969e+00,-3.359806586899832803e-02,1.585037530439885323e-02,-8.787304598980290038e-01,-5.790205671770864981e-02,-1.162177533311754968e-01,-6.951835911991403882e-02,4.214486492687253283e-01,-1.720077587793871210e-01,2.339560162689408723e-02,3.866129785394128993e-01,1.651442690322644680e+00,2.881620997634332798e-02,4.214486492687253422e-02,-1.720077587793871279e-02,-9.786604398373106584e-01
3.729323308270676485e+00,-3.442091812025155351e-02,1.408422817597709126e-02,-8.797731872458360858e-01,-5.152467063854093698e-02,-1.186175459609342675e-01,-6.916329678926740054e-02,4.264852013900339855e-01,-1.471641888763336181e-01,2.382705863806711122e-02,2.834798048064212095e-01,1.651634307683923053e+00,2.856495527317269231e-02,4.264852013900340133e-02,-1.471641888763336285e-02,-9.786172941361933608e-01
3.744360902255639001e+00,-3.514735861258997535e-02,1.228480203571642899e-02,-8.808105266710919423e-01,-4.508315090078634374e-02,-1.206439795713161178e-01,-6.880177498855936935e-02,4.299824725901271183e-01,-1.223675144888032723e-01,2.425469802608724856e-02,1.819608985823966685e-01,1.645240797919289788e+00,2.830846609701606967e-02,4.299824725901271738e-02,-1.223675144888032758e-02,-9.785745301973913790e-01
3.759398496240601517e+00,-3.577659599277388525e-02,1.045770230147142869e-02,-8.818423814735130151e-01,-3.860044597835277785e-02,-1.222984956605560058e-01,-6.843385171749050144e-02,4.319679330462893874e-01,-9.771509831349571573e-02,2.467844107707511253e-02,8.247732066309804155e-02,1.632487771541091703e+00,2.804674244787674561e-02,4.319679330462894429e-02,-9.771509831349571920e-03,-9.785321558922925878e-01
